#M-b134w10.txt
1,2051,37272,4.09682871860914321616,9561.00000000000000000000,0.25651963940759819893,0.00209272376046361862,0.00480253273234599719,20.53778644563627509001,0.00048756704046806434,406.0,1290.0,0.31472868217054261741,0.00177076625885383139,0.00045610646061386564,0.00112685125563425628,0.00101953208843099372,0.00085855333762610000,0.00021463833440652500,0.00010731916720326250,0.026187265133,0.0218139918558,0.0648396684692,0.00899532557317
#M-14262.txt
1,9049,140192,3.93299189682720840011,32416.00000000000000000000,0.23122574754622232662,0.00273196758730883359,0.00189026477973065505,17.20698419714885574194,0.00055254724278925845,1994.0,4592.0,0.43423344947735192934,0.00090590047934261579,0.00025679068705774936,0.00162634101803241270,0.00108422734535494180,0.00158354257018945453,0.00024252453777676329,0.00024252453777676329,0.0127289267263,0.0117540035358,0.0381713324522,0.00292133674328
#M-jm74v10.txt
1,537,15749,4.65661311829322510647,5038.00000000000000000000,0.31989332656041652436,0.00019048828497047432,0.00044447266493110671,32.82867783985102505540,0.00186219739292364989,10.0,198.0,0.05050505050505050414,0.00025398437996063241,0.00019048828497047432,0.00012699218998031621,0.00019048828497047432,0.00044447266493110671,0.00006349609499015810,0.00031748047495079053,0.0626562997317,0.0459237029964,0.13999909062,0.0163233756195
#M-gp18w10.txt
1,1459,22582,3.83978389868036495969,5150.00000000000000000000,0.22805774510672216504,0.00177132229209104588,0.00150562394827738911,17.39684715558601624252,0.00068540095956134343,280.0,997.0,0.28084252758274824702,0.00079709503144097065,0.00039854751572048532,0.00008856611460455229,0.00075281197413869455,0.00146134089097511291,0.00008856611460455229,0.00026569834381365688,0.000594016080713,0.000533768898149,0.00156114190607,0.000144099986365
#M-ge87v10.txt
1,821,20360,4.24469548133595253603,5486.00000000000000000000,0.26944990176817290584,0.00181728880157170920,0.00304518664047151270,27.42996345919610234887,0.00121802679658952490,514.0,653.0,0.78713629402756513098,0.00240667976424361512,0.00019646365422396856,0.00058939096267190570,0.00127701375245579561,0.00117878192534381140,0.00068762278978389002,0.00014734774066797642,0.00327286281037,0.00272653469694,0.0070716302533,0.000816939235039
#M-6788.txt
1,3955,38116,4.12136635533634176909,9814.00000000000000000000,0.25747717493965788238,0.01046804491552104019,0.01962430475390911783,11.39924146649810410281,0.00126422250316055636,97.0,843.0,0.11506524317912218691,0.00220379892958337716,0.00047224262776786649,0.00047224262776786649,0.00191520621261412533,0.00041977122468254800,0.00020988561234127400,0.00007870710462797775,0.0490810853447,0.0459260135668,0.140440132513,0.0151246253352
#M-12061-8.txt
1,3876,78678,4.33822669615394396203,22282.00000000000000000000,0.28320496199700045947,0.00038130099900861742,0.00013981036630315971,22.88390092879257053937,0.00077399380804953565,222.0,2757.0,0.08052230685527747567,0.00158875416253590591,0.00005084013320114898,0.00021607056610488320,0.00092783243092096901,0.00029233076590660668,0.00008897023310201073,0.00001271003330028725,0.0113441884407,0.0113595867961,0.0331944548322,0.00337443960985
#F-14118-8.txt
0,491,11568,4.25025933609958528336,3029.00000000000000000000,0.26184301521438452243,0.00146957123098201935,0.00276625172890733071,26.12627291242362659318,0.01018329938900203700,126.0,348.0,0.36206896551724138122,0.00112378976486860295,0.00017289073305670817,0.00034578146611341634,0.00138312586445366536,0.00051867219917012448,0.00000000000000000000,0.00000000000000000000,0.00434618437377,0.00463815617666,0.0128330597703,0.00112935720824
#F-10052.txt
0,2162,41589,3.92005097501743238197,9985.00000000000000000000,0.24008752314313880349,0.00235639231527567375,0.00221212339801389775,21.58510638297872219482,0.00138760407030527285,259.0,921.0,0.28121606948968513873,0.00120224097718146621,0.00009617927817451730,0.00158695808987953553,0.00096179278174517299,0.00105797205991969021,0.00019235855634903461,0.00028853783452355188,0.00205042296145,0.00197307955921,0.00498700384002,0.00054551782642
#M-10478.txt
1,3578,102348,4.59508734904443638669,31149.00000000000000000000,0.30434400281392892662,0.00105522335561027093,0.00113338804861843907,31.75293460033538295306,0.00000000000000000000,137.0,3386.0,0.04046072061429415584,0.00142650564739906990,0.00035174111853675694,0.00057646461093524060,0.00090866455621995540,0.00033219994528471491,0.00007816469300816820,0.00013678821276429437,0.00666533903528,0.00342322885675,0.012495472033,0.00144723266111
#M-10046.txt
