#F-10021-8.txt
0.0704272751984,0.0557489936187,0.12169771024,0.0158949998058
#F-10021.txt
0.0258145228551,0.0301931717291,0.0582272861793,0.00646371976647
#F-10025-8.txt
0.0174429435365,0.0203962942264,0.0393204567243,0.00435278455534
#F-10025.txt
0.013640810976,0.0118644658141,0.047394535443,0.00494273582486
#F-10037-8.txt
0.0104680745595,0.00910489214822,0.0363709702894,0.00378337792228
#F-10037.txt
0.00964609530246,0.00725870682789,0.0246864415643,0.00193686192166
#F-10038-8.txt
0.00822857456588,0.00619201951799,0.0210621312283,0.00164537176995
#F-10038.txt
0.0128182392304,0.0116521328647,0.0388974298454,0.00376369122422
#F-10048.txt
0.0102045790116,0.00927541294577,0.0309904808714,0.00299059460535
#F-10049.txt
0.00250722648613,0.00299889590026,0.00711626783619,0.000926792053549
#F-10050.txt
0.00186801000468,0.00177266558918,0.00414239086767,0.000528559817975
#F-10051.txt
0.0016890513789,0.00175808373356,0.00312797253767,0.000415090652033
#F-10052-8.txt
0.00215627149854,0.00206642685277,0.00554384247581,0.00053222256829
#F-10052.txt
0.00205042296145,0.00197307955921,0.00498700384002,0.00054551782642
#F-10059.txt
0.00197460274194,0.00190011933193,0.00480180281547,0.000522176246765
#F-10063.txt
0.00262859708707,0.00203115441294,0.00720020130729,0.000688603536137
#F-10072.txt
0.00132112959529,0.000902378696785,0.00333673691311,0.000288259861473
#F-10080-8.txt
0.00315549362675,0.0018191392932,0.00997361378455,0.00185322641571
#F-10080.txt
0.00195590662262,0.00110246904606,0.00518591208785,0.0006945958825
#F-10080.txt
0.00189437892272,0.0010677882572,0.00502342876066,0.00066883440286
#F-10087.txt
0.0500527522101,0.0512023865827,0.135293047623,0.0107614508677
#F-10111-8.txt
0.0138704546701,0.0099160862173,0.041797839083,0.00394888389184
#F-10111.txt
0.0243416905721,0.0167905887801,0.0556234482936,0.00401031683754
#F-10123.txt
0.0172196880936,0.0118756469611,0.0393511619706,0.00281420982585
#F-10124-8.txt
0.00699156414141,0.00711929086125,0.0178188599309,0.00174297846921
#F-10124.txt
0.00556229505591,0.00531508194232,0.0138086182023,0.00138439343614
#F-10136-8.txt
0.00505033500556,0.00482587567198,0.0125360537805,0.00125055914423
#F-10136.txt
0.0305727882395,0.0179712899122,0.0848345400575,0.0252218435394
#F-10164-8.txt
0.02024550022,0.0118995743318,0.0561782211374,0.0166507721411
#F-10164.txt
0.00158240395091,0.00128541910471,0.0038421151786,0.000322238659649
#F-10221.txt
0.00153827571714,0.00124957283758,0.00373447976527,0.000311288478988
#F-10224.txt
0.00272963064336,0.00239913307229,0.0066946705172,0.000532985519551
#F-10345-8.txt
0.00102743871129,0.000612978829536,0.0021516152932,0.000256745059491
#F-10345.txt
0.00407915854143,0.00288151241652,0.00770617978498,0.000619531640982
#F-10359.txt
0.00385194986884,0.00272101249857,0.0072773538347,0.000583394205413
#F-10360-8.txt
0.00143210607265,0.00117900810191,0.00381590811988,0.00035425781797
#F-10360.txt
0.00240549264329,0.00165072353662,0.00523988340382,0.000428898117236
#F-10398-8.txt
0.00231679475874,0.00159010853979,0.00504710595467,0.000411678586355
#F-10398.txt
0.000949409029895,0.00081073536406,0.00233506230023,0.000312015748128
#F-10398.txt
0.000932706371045,0.000796775419709,0.0022948551732,0.00030522354608
#F-10021-8.txt
0.0704272751984,0.0557489936187,0.12169771024,0.0158949998058
#F-10021.txt
0.0258145228551,0.0301931717291,0.0582272861793,0.00646371976647
#F-10025-8.txt
0.0174429435365,0.0203962942264,0.0393204567243,0.00435278455534
#F-10025.txt
0.013640810976,0.0118644658141,0.047394535443,0.00494273582486
#F-10037-8.txt
0.0104680745595,0.00910489214822,0.0363709702894,0.00378337792228
#F-10037.txt
0.00964609530246,0.00725870682789,0.0246864415643,0.00193686192166
#F-10038-8.txt
0.00822857456588,0.00619201951799,0.0210621312283,0.00164537176995
#F-10038.txt
0.0128182392304,0.0116521328647,0.0388974298454,0.00376369122422
#F-10048.txt
0.0102045790116,0.00927541294577,0.0309904808714,0.00299059460535
#F-10049.txt
0.00250722648613,0.00299889590026,0.00711626783619,0.000926792053549
#F-10050.txt
0.00186801000468,0.00177266558918,0.00414239086767,0.000528559817975
